Data;Compradora;Valor;Quantidade;Vendedora;Agressor;Total (USD);Agente Agressor;Núm;Var
19:10:38.865;Elliot-Warren;2.565,60;4;Genial;Comprador;;;;
19:10:37.474;XP;2.565,50;1;Elliot-Warren;Comprador;;;;
19:10:34.886;XP;2.565,50;1;Elliot-Warren;Comprador;;;;
19:10:32.295;XP;2.565,50;1;Elliot-Warren;Comprador;;;;
19:10:29.688;XP;2.565,50;1;Elliot-Warren;Comprador;;;;
19:03:09.163;Genial;2.553,50;1;XP;Vendedor;;;;
19:02:12.051;XP;2.565,90;1;Genial;Comprador;;;;
18:36:43.655;Genial;2.562,90;1;BGC Liquidez;Vendedor;;;;
18:36:43.387;Genial;2.562,90;1;BGC Liquidez;Vendedor;;;;
18:36:43.119;Genial;2.562,90;1;BGC Liquidez;Vendedor;;;;
18:36:42.850;Genial;2.562,90;1;BGC Liquidez;Vendedor;;;;
18:36:13.237;Genial;2.562,90;1;BGC Liquidez;Vendedor;;;;
18:34:52.850;Santander;2.568,00;1;BGC Liquidez;Comprador;;;;
18:33:15.558;Elliot-Warren;2.567,50;1;BGC Liquidez;Vendedor;;;;
18:33:15.291;Elliot-Warren;2.567,50;1;BGC Liquidez;Vendedor;;;;
18:33:15.025;Elliot-Warren;2.567,50;1;BGC Liquidez;Vendedor;;;;
18:33:14.759;Elliot-Warren;2.567,50;1;BGC Liquidez;Vendedor;;;;
18:33:14.492;Elliot-Warren;2.567,20;1;BGC Liquidez;Vendedor;;;;
18:33:13.797;Elliot-Warren;2.567,20;1;BGC Liquidez;Comprador;;;;
18:30:14.062;XP;2.574,70;1;Genial;Comprador;;;;
18:29:11.688;XP;2.570,20;6;Elliot-Warren;Comprador;;;;
18:29:11.688;XP;2.570,10;1;Genial;Comprador;;;;
18:29:06.714;XP;2.568,60;1;Genial;Comprador;;;;
18:29:06.714;XP;2.568,60;1;Genial;Comprador;;;;
18:29:06.714;XP;2.565,00;1;XP;Comprador;;;;
18:28:14.202;UBS;2.565,50;10;Genial;Vendedor;;;;
18:28:05.236;UBS;2.566,60;10;Genial;Vendedor;;;;
18:27:56.259;UBS;2.564,80;1;Genial;Vendedor;;;;
18:27:42.919;Genial;2.564,10;10;UBS;Comprador;;;;
18:27:41.252;Genial;2.563,70;10;UBS;Comprador;;;;
18:27:29.576;Genial;2.563,60;1;XP;Vendedor;;;;
18:27:29.576;UBS;2.566,00;10;Genial;Vendedor;;;;
18:27:25.002;UBS;2.567,40;10;Genial;Vendedor;;;;
18:24:38.957;UBS;2.567,30;7;Genial;Vendedor;;;;
18:24:30.047;UBS;2.568,30;10;Genial;Vendedor;;;;
18:20:01.384;UBS;2.563,90;1;Genial;Comprador;;;;
18:20:01.383;Genial;2.563,60;10;UBS;Comprador;;;;
18:19:16.524;Genial;2.563,50;10;UBS;Comprador;;;;
18:18:02.927;Elliot-Warren;2.562,00;7;UBS;Comprador;;;;
18:17:28.400;UBS;2.561,60;1;Genial;Vendedor;;;;
18:16:38.495;BTG;2.564,60;7;Elliot-Warren;Comprador;;;;
18:16:38.495;BTG;2.564,30;1;Genial;Comprador;;;;
18:16:38.495;BTG;2.562,90;1;Genial;Comprador;;;;
18:16:38.495;BTG;2.561,60;10;UBS;Comprador;;;;
18:16:38.495;BTG;2.561,50;1;Genial;Comprador;;;;
18:12:54.118;Genial;2.561,00;10;UBS;Comprador;;;;
18:12:43.325;Genial;2.561,10;10;UBS;Comprador;;;;
18:12:11.211;Genial;2.560,60;10;UBS;Comprador;;;;
18:11:06.645;Genial;2.563,10;10;UBS;Comprador;;;;
18:11:04.773;Elliot-Warren;2.563,50;9;UBS;Comprador;;;;
18:11:02.989;Genial;2.563,50;10;UBS;Comprador;;;;
18:11:01.853;Genial;2.563,30;10;UBS;Comprador;;;;
18:11:00.617;Genial;2.563,20;10;UBS;Comprador;;;;
18:10:55.477;Genial;2.562,30;10;UBS;Comprador;;;;
18:10:52.347;XP;2.561,20;1;UBS;Comprador;;;;
18:10:12.695;UBS;2.574,30;10;Genial;Vendedor;;;;
18:10:09.892;UBS;2.574,90;10;Genial;Vendedor;;;;
18:09:52.503;UBS;2.574,30;10;Genial;Vendedor;;;;
18:09:51.344;Elliot-Warren;2.574,60;10;Genial;Vendedor;;;;
18:09:48.315;Elliot-Warren;2.575,40;10;Genial;Vendedor;;;;
18:09:47.113;UBS;2.575,60;10;Genial;Vendedor;;;;
18:09:42.808;UBS;2.577,80;10;Genial;Vendedor;;;;
18:09:38.023;UBS;2.575,50;10;Elliot-Warren;Vendedor;;;;
18:09:34.250;Agora;2.576,80;4;UBS;Comprador;;;;
18:09:34.000;Agora;2.576,50;5;UBS;Comprador;;;;
18:09:33.000;Agora;2.576,60;5;UBS;Comprador;;;;
18:09:31.750;Agora;2.577,10;5;UBS;Comprador;;;;
18:09:31.000;Agora;2.576,30;5;UBS;Comprador;;;;
18:09:29.764;Agora;2.577,10;5;UBS;Comprador;;;;
18:09:28.450;Agora;2.584,20;5;Elliot-Warren;Comprador;;;;
18:09:28.000;Agora;2.576,20;5;UBS;Comprador;;;;
18:09:26.459;Agora;2.578,90;5;UBS;Comprador;;;;
18:09:26.000;Agora;2.584,20;4;Elliot-Warren;Comprador;;;;
18:09:26.000;Agora;2.583,90;1;Elliot-Warren;Comprador;;;;
18:09:24.550;Agora;2.583,90;5;Elliot-Warren;Comprador;;;;
18:09:23.800;Agora;2.576,10;5;UBS;Comprador;;;;
18:09:22.243;Agora;2.575,90;5;UBS;Comprador;;;;
18:09:21.460;Agora;2.574,80;5;UBS;Comprador;;;;
18:09:20.479;UBS;2.575,70;2;XP;Vendedor;;;;
18:09:20.460;Agora;2.583,90;4;Elliot-Warren;Comprador;;;;
18:09:20.460;Agora;2.583,60;1;Genial;Comprador;;;;
18:09:19.459;Agora;2.575,40;5;UBS;Comprador;;;;
18:09:19.000;Agora;2.576,60;5;UBS;Comprador;;;;
18:09:18.000;Agora;2.576,80;5;UBS;Comprador;;;;
18:09:17.027;UBS;2.576,50;10;XP;Vendedor;;;;
18:09:17.000;Agora;2.583,60;4;Genial;Comprador;;;;
18:09:17.000;Agora;2.583,40;1;Genial;Comprador;;;;
18:09:16.000;Agora;2.576,10;5;UBS;Comprador;;;;
18:09:14.533;Agora;2.583,40;4;Genial;Comprador;;;;
18:09:14.533;Agora;2.580,00;1;XP;Comprador;;;;
18:09:14.000;Agora;2.575,50;5;UBS;Comprador;;;;
18:09:13.027;UBS;2.574,80;10;XP;Vendedor;;;;
18:09:13.000;Agora;2.575,60;5;UBS;Comprador;;;;
18:08:59.570;XP;2.577,00;1;UBS;Vendedor;;;;
18:08:35.839;XP;2.575,60;1;UBS;Comprador;;;;
18:07:49.185;UBS;2.574,10;10;XP;Vendedor;;;;
18:07:23.122;UBS;2.574,10;10;XP;Vendedor;;;;
18:07:08.192;Agora;2.572,10;5;UBS;Vendedor;;;;
18:07:08.192;XP;2.572,20;1;UBS;Vendedor;;;;
18:07:03.190;XP;2.572,90;1;UBS;Vendedor;;;;
18:06:52.890;UBS;2.574,10;10;XP;Vendedor;;;;
18:03:34.644;Genial;2.563,90;10;UBS;Comprador;;;;
18:03:11.713;UBS;2.567,00;10;Genial;Vendedor;;;;
18:02:40.011;UBS;2.566,80;1;XP;Vendedor;;;;
18:02:33.066;UBS;2.567,10;1;XP;Vendedor;;;;
18:02:28.461;UBS;2.569,30;1;XP;Vendedor;;;;
18:02:27.451;UBS;2.570,30;10;Genial;Vendedor;;;;
18:02:23.873;UBS;2.570,30;1;XP;Vendedor;;;;
18:02:19.269;UBS;2.570,80;1;XP;Vendedor;;;;
18:02:16.187;UBS;2.571,10;6;Ideal;Vendedor;;;;
18:02:13.897;UBS;2.570,80;1;XP;Vendedor;;;;
18:02:04.178;UBS;2.567,00;10;Ideal;Vendedor;;;;
18:02:02.114;Genial;2.567,30;1;BGC Liquidez;Vendedor;;;;
18:02:01.662;UBS;2.567,90;1;BGC Liquidez;Comprador;;;;
18:02:01.393;Agora;2.568,00;1;BGC Liquidez;Vendedor;;;;
18:02:01.124;Agora;2.568,00;1;BGC Liquidez;Vendedor;;;;
18:02:00.853;UBS;2.568,80;1;BGC Liquidez;Comprador;;;;
18:02:00.585;UBS;2.568,20;1;BGC Liquidez;Comprador;;;;
18:01:59.522;UBS;2.569,80;1;BGC Liquidez;Comprador;;;;
18:01:59.251;UBS;2.569,30;1;BGC Liquidez;Comprador;;;;
18:01:58.323;UBS;2.569,10;1;BGC Liquidez;Comprador;;;;
18:01:58.043;Agora;2.568,60;5;UBS;Vendedor;;;;
18:01:57.775;UBS;2.569,10;1;BGC Liquidez;Vendedor;;;;
18:01:57.507;UBS;2.569,10;1;BGC Liquidez;Vendedor;;;;
18:01:57.237;UBS;2.569,10;1;BGC Liquidez;Vendedor;;;;
18:01:56.969;UBS;2.569,10;1;BGC Liquidez;Vendedor;;;;
18:01:56.699;UBS;2.569,20;1;BGC Liquidez;Comprador;;;;
18:01:56.430;UBS;2.569,30;1;BGC Liquidez;Comprador;;;;
18:01:56.160;UBS;2.569,30;1;BGC Liquidez;Comprador;;;;
18:01:55.890;UBS;2.569,40;1;BGC Liquidez;Comprador;;;;
18:01:55.622;UBS;2.569,60;1;BGC Liquidez;Comprador;;;;
18:01:51.205;UBS;2.570,60;1;BGC Liquidez;Vendedor;;;;
18:01:50.936;UBS;2.570,60;1;BGC Liquidez;Vendedor;;;;
18:01:47.950;UBS;2.569,30;1;XP;Vendedor;;;;
18:01:46.262;UBS;2.570,20;1;BGC Liquidez;Comprador;;;;
18:01:45.993;UBS;2.570,30;1;BGC Liquidez;Comprador;;;;
18:01:45.724;UBS;2.570,00;1;BGC Liquidez;Comprador;;;;
18:01:45.452;UBS;2.570,40;1;BGC Liquidez;Vendedor;;;;
18:01:43.890;UBS;2.569,90;1;BGC Liquidez;Comprador;;;;
18:01:42.643;UBS;2.569,60;1;BGC Liquidez;Comprador;;;;
18:01:42.375;UBS;2.569,10;1;BGC Liquidez;Comprador;;;;
18:01:42.107;UBS;2.569,10;1;BGC Liquidez;Comprador;;;;
18:01:41.839;UBS;2.569,60;1;BGC Liquidez;Vendedor;;;;
18:01:41.569;UBS;2.568,70;1;BGC Liquidez;Comprador;;;;
18:01:41.300;UBS;2.569,10;1;BGC Liquidez;Comprador;;;;
18:01:41.031;UBS;2.569,10;1;BGC Liquidez;Comprador;;;;
18:01:40.761;UBS;2.569,20;1;BGC Liquidez;Comprador;;;;
18:01:40.488;UBS;2.568,80;1;BGC Liquidez;Comprador;;;;
18:01:40.220;UBS;2.570,50;1;BGC Liquidez;Vendedor;;;;
18:01:38.667;UBS;2.569,80;1;BGC Liquidez;Comprador;;;;
18:01:38.397;UBS;2.570,40;1;BGC Liquidez;Vendedor;;;;
18:01:38.126;UBS;2.569,50;1;BGC Liquidez;Comprador;;;;
18:01:37.858;UBS;2.572,00;1;BGC Liquidez;Vendedor;;;;
18:01:37.591;UBS;2.569,40;1;BGC Liquidez;Comprador;;;;
18:01:37.322;UBS;2.569,20;1;BGC Liquidez;Comprador;;;;
18:01:37.054;UBS;2.569,20;1;BGC Liquidez;Comprador;;;;
18:01:36.785;UBS;2.569,80;1;BGC Liquidez;Comprador;;;;
18:01:36.511;UBS;2.570,20;1;BGC Liquidez;Comprador;;;;
18:01:36.242;UBS;2.571,10;1;BGC Liquidez;Vendedor;;;;
18:01:35.460;UBS;2.570,30;1;BGC Liquidez;Comprador;;;;
18:01:35.192;UBS;2.570,40;1;BGC Liquidez;Comprador;;;;
18:01:34.920;UBS;2.571,70;1;BGC Liquidez;Vendedor;;;;
18:01:28.839;UBS;2.572,50;1;BGC Liquidez;Vendedor;;;;
18:01:28.571;UBS;2.572,50;1;BGC Liquidez;Vendedor;;;;
18:01:28.303;UBS;2.572,50;1;BGC Liquidez;Vendedor;;;;
18:01:28.031;UBS;2.572,20;1;BGC Liquidez;Comprador;;;;
18:01:27.761;UBS;2.572,30;1;BGC Liquidez;Comprador;;;;
18:01:27.494;UBS;2.572,70;1;BGC Liquidez;Comprador;;;;
18:01:27.167;UBS;2.572,70;1;BGC Liquidez;Comprador;;;;
18:01:26.221;UBS;2.572,50;1;BGC Liquidez;Comprador;;;;
18:01:25.951;UBS;2.573,20;1;BGC Liquidez;Vendedor;;;;
18:01:25.683;UBS;2.572,50;1;BGC Liquidez;Comprador;;;;
18:01:25.414;UBS;2.573,60;1;BGC Liquidez;Vendedor;;;;
18:01:24.068;XP;2.573,30;2;UBS;Comprador;;;;
18:01:23.900;XP;2.573,60;1;BGC Liquidez;Comprador;;;;
18:01:23.900;XP;2.573,40;10;UBS;Comprador;;;;
18:01:23.610;XP;2.573,40;1;BGC Liquidez;Comprador;;;;
18:01:23.321;UBS;2.573,10;1;BGC Liquidez;Comprador;;;;
18:01:23.052;XP;2.573,80;1;BGC Liquidez;Comprador;;;;
18:01:23.052;XP;2.572,70;10;UBS;Comprador;;;;
18:01:22.766;XP;2.573,80;1;BGC Liquidez;Comprador;;;;
18:01:22.689;XP;2.573,30;10;UBS;Comprador;;;;
18:01:22.477;XP;2.573,90;10;UBS;Comprador;;;;
18:01:22.477;XP;2.573,60;1;BGC Liquidez;Comprador;;;;
18:01:22.187;XP;2.573,60;1;BGC Liquidez;Comprador;;;;
18:01:21.866;XP;2.573,90;1;BGC Liquidez;Comprador;;;;
18:01:20.298;UBS;2.575,40;1;BGC Liquidez;Comprador;;;;
18:01:20.025;UBS;2.575,20;1;BGC Liquidez;Comprador;;;;
17:59:30.004;UBS;2.577,40;1;Safra;Vendedor;;;;
17:59:22.813;XP;2.577,70;1;Ideal;Vendedor;;;;
17:59:17.247;ABN;2.576,90;10;UBS;Comprador;;;;
17:59:17.185;ABN;2.576,70;10;UBS;Vendedor;;;;
17:59:16.974;ABN;2.576,80;4;UBS;Vendedor;;;;
17:59:16.974;ABN;2.576,80;6;UBS;Vendedor;;;;
17:59:16.974;ABN;2.576,90;10;UBS;Vendedor;;;;
17:59:16.974;BTG;2.577,00;1;UBS;Vendedor;;;;
17:59:16.969;ABN;2.577,30;10;UBS;Comprador;;;;
17:59:15.514;ABN;2.577,10;10;UBS;Comprador;;;;
17:59:14.501;ABN;2.576,90;1;Safra;Comprador;;;;
17:59:13.419;Nova Futura;2.578,20;10;UBS;Vendedor;;;;
17:59:13.371;Nova Futura;2.577,90;10;UBS;Comprador;;;;
17:59:08.236;Ideal;2.578,50;9;ABN;Comprador;;;;
17:59:07.746;BTG;2.578,50;1;ABN;Comprador;;;;
17:59:07.183;UBS;2.578,70;1;BGC Liquidez;Comprador;;;;
17:59:07.183;UBS;2.578,60;10;ABN;Comprador;;;;
17:59:06.926;Ideal;2.578,00;9;ABN;Comprador;;;;
17:59:06.926;BTG;2.578,00;1;ABN;Comprador;;;;
17:59:06.536;UBS;2.578,40;1;BTG;Comprador;;;;
17:59:06.265;UBS;2.578,50;1;BGC Liquidez;Comprador;;;;
17:59:06.255;UBS;2.591,30;1;BTG;Comprador;;;;
17:59:05.508;BTG;2.601,10;1;UBS;Vendedor;;;;
17:59:05.508;BTG;2.601,10;1;UBS;Vendedor;;;;
17:59:05.269;UBS;2.579,00;1;BGC Liquidez;Comprador;;;;
17:59:05.258;UBS;2.598,00;1;BTG;Comprador;;;;
17:59:04.204;UBS;2.592,50;10;XP;Vendedor;;;;
17:59:04.204;BTG;2.592,60;1;XP;Vendedor;;;;
17:59:04.204;BTG;2.592,60;1;XP;Vendedor;;;;
17:59:04.020;UBS;2.595,00;5;XP;Vendedor;;;;
17:59:04.020;BTG;2.595,10;1;XP;Vendedor;;;;
17:59:04.020;BTG;2.595,10;1;XP;Vendedor;;;;
17:59:04.009;Ideal;2.579,00;1;BGC Liquidez;Comprador;;;;
17:59:04.008;BTG;2.568,40;1;UBS;Comprador;;;;
17:59:04.008;BTG;2.568,40;1;UBS;Comprador;;;;
17:59:04.008;BGC Liquidez;2.572,10;1;UBS;Vendedor;;;;
17:59:04.000;UBS;2.623,60;1;BTG;Vendedor;;;;
17:59:03.390;UBS;2.578,40;1;BGC Liquidez;Comprador;;;;
17:59:03.384;UBS;2.578,60;20;Nova Futura;Comprador;;;;
17:59:03.121;BTG;2.599,70;1;UBS;Vendedor;;;;
17:59:03.031;BTG;2.612,30;1;XP;Vendedor;;;;
17:59:03.031;UBS;2.620,20;10;XP;Vendedor;;;;
17:59:03.031;BTG;2.620,30;1;XP;Vendedor;;;;
17:59:03.020;BTG;2.565,50;1;UBS;Comprador;;;;
17:59:03.013;UBS;2.628,50;1;BGC Liquidez;Vendedor;;;;
17:59:03.009;BTG;2.570,20;1;UBS;Comprador;;;;
17:59:02.142;XP;2.569,90;10;UBS;Comprador;;;;
17:59:02.142;XP;2.569,80;1;BTG;Comprador;;;;
17:59:02.119;UBS;2.632,70;1;BTG;Vendedor;;;;
17:59:02.101;UBS;2.619,40;1;BTG;Vendedor;;;;
17:59:02.018;UBS;2.632,50;10;XP;Vendedor;;;;
17:59:02.018;UBS;2.632,10;1;BTG;Vendedor;;;;
17:59:02.018;UBS;2.578,20;1;BGC Liquidez;Comprador;;;;
17:59:02.011;BGC Liquidez;2.566,70;1;UBS;Comprador;;;;
17:59:02.008;UBS;2.601,00;1;BTG;Vendedor;;;;
17:59:01.998;UBS;2.625,00;1;BTG;Vendedor;;;;
17:59:01.113;BGC Liquidez;2.566,80;1;UBS;Comprador;;;;
17:59:01.106;UBS;2.597,10;10;XP;Vendedor;;;;
17:59:01.105;BGC Liquidez;2.565,60;1;UBS;Comprador;;;;
17:59:01.100;UBS;2.602,80;3;BTG;Vendedor;;;;
17:59:01.012;BTG;2.612,40;1;UBS;Vendedor;;;;
17:59:01.005;BTG;2.600,90;1;UBS;Vendedor;;;;
17:59:01.004;UBS;2.578,20;1;BGC Liquidez;Comprador;;;;
17:59:01.004;UBS;2.578,10;1;BTG;Comprador;;;;
17:59:00.998;UBS;2.611,70;3;BTG;Vendedor;;;;
17:59:00.115;UBS;2.592,00;10;XP;Vendedor;;;;
17:59:00.106;BTG;2.566,00;4;UBS;Comprador;;;;
17:59:00.103;UBS;2.585,90;3;BTG;Vendedor;;;;
17:59:00.103;UBS;2.585,90;7;Ideal;Vendedor;;;;
17:59:00.045;XP;2.585,00;1;XP;Vendedor;;;;
17:59:00.032;BTG;2.585,10;1;BGC Liquidez;Vendedor;;;;
17:59:00.013;BTG;2.596,50;2;UBS;Vendedor;;;;
17:59:00.005;UBS;2.575,30;1;BTG;Comprador;;;;
17:59:00.002;UBS;2.575,30;3;BTG;Vendedor;;;;
17:59:00.002;BTG;2.575,30;1;BTG;Vendedor;;;;
17:59:00.002;BTG;2.575,40;2;BTG;Vendedor;;;;
17:59:00.002;ABN;2.575,40;10;BTG;Vendedor;;;;
17:58:19.961;UBS;2.575,70;1;Safra;Comprador;;;;
17:57:52.330;BTG;2.576,70;1;XP;Vendedor;;;;
17:57:42.808;Agora;2.576,80;2;ABN;Vendedor;;;;
17:57:42.808;BTG;2.576,80;2;ABN;Vendedor;;;;
17:57:40.375;XP;2.578,00;1;ABN;Vendedor;;;;
17:57:40.375;Agora;2.578,00;2;ABN;Vendedor;;;;
17:57:12.954;XP;2.580,30;1;ABN;Comprador;;;;
17:57:02.821;UBS;2.580,00;1;Genial;Comprador;;;;
17:57:02.718;Ideal;2.579,90;2;Safra;Comprador;;;;
17:56:40.966;BTG;2.576,10;1;ABN;Vendedor;;;;
17:56:40.966;Agora;2.576,10;2;ABN;Vendedor;;;;
17:56:37.236;BTG;2.576,70;1;ABN;Vendedor;;;;
17:56:37.236;Agora;2.576,70;2;ABN;Vendedor;;;;
17:56:29.989;Agora;2.578,00;2;ABN;Vendedor;;;;
17:56:29.989;BTG;2.578,00;2;ABN;Vendedor;;;;
17:56:27.016;BTG;2.578,20;2;ABN;Vendedor;;;;
17:56:27.016;Agora;2.578,20;2;ABN;Vendedor;;;;
17:56:27.008;Agora;2.578,30;2;ABN;Vendedor;;;;
17:56:27.008;BTG;2.578,30;1;ABN;Vendedor;;;;
17:56:27.007;Agora;2.578,40;2;ABN;Vendedor;;;;
17:56:27.007;BTG;2.578,40;2;ABN;Vendedor;;;;
17:56:27.006;BTG;2.578,50;1;ABN;Vendedor;;;;
17:56:27.000;UBS;2.578,90;10;ABN;Vendedor;;;;
17:56:26.932;XP;2.580,30;9;UBS;Comprador;;;;
17:56:26.932;XP;2.580,20;2;Agora;Comprador;;;;
17:56:26.932;XP;2.580,20;2;BTG;Comprador;;;;
17:56:26.932;XP;2.580,10;2;Agora;Comprador;;;;
17:56:26.932;XP;2.580,10;1;BTG;Comprador;;;;
17:56:26.932;XP;2.580,10;1;BTG;Comprador;;;;
17:56:26.932;XP;2.580,00;2;Agora;Comprador;;;;
17:56:26.932;XP;2.580,00;2;BTG;Comprador;;;;
17:56:26.932;XP;2.580,00;2;BTG;Comprador;;;;
17:56:26.932;XP;2.579,90;2;Agora;Comprador;;;;
17:56:26.932;XP;2.579,90;1;BTG;Comprador;;;;
17:56:26.932;XP;2.579,80;2;Safra;Comprador;;;;
17:56:26.932;XP;2.579,80;2;BTG;Comprador;;;;
17:56:26.932;XP;2.579,80;2;Agora;Comprador;;;;
17:56:26.932;XP;2.579,80;2;BTG;Comprador;;;;
17:56:26.932;XP;2.579,70;1;BTG;Comprador;;;;
17:56:26.932;XP;2.579,70;2;Agora;Comprador;;;;
17:56:26.932;XP;2.579,70;1;BTG;Comprador;;;;
17:56:26.932;XP;2.579,60;2;Agora;Comprador;;;;
17:56:26.932;XP;2.579,50;10;ABN;Comprador;;;;
17:56:26.921;BTG;2.579,10;1;ABN;Vendedor;;;;
17:56:26.921;Agora;2.579,10;2;ABN;Vendedor;;;;
17:56:26.912;Agora;2.579,90;1;Ideal;Vendedor;;;;
17:56:26.912;BTG;2.579,90;1;Ideal;Vendedor;;;;
17:56:26.908;BTG;2.580,10;1;Ideal;Vendedor;;;;
17:56:26.907;Agora;2.580,50;2;ABN;Vendedor;;;;
17:56:26.907;BTG;2.580,50;1;Ideal;Vendedor;;;;
17:56:26.903;BTG;2.581,00;1;ABN;Vendedor;;;;
17:56:26.903;Agora;2.581,00;2;ABN;Vendedor;;;;
17:56:13.527;Agora;2.580,40;1;Ideal;Vendedor;;;;
17:56:13.524;Agora;2.581,00;2;Ideal;Vendedor;;;;
17:56:13.521;Agora;2.581,50;2;ABN;Vendedor;;;;
17:56:13.521;BTG;2.581,50;1;ABN;Vendedor;;;;
17:56:13.521;BTG;2.581,50;1;Ideal;Vendedor;;;;
17:55:52.655;Agora;2.582,60;1;Inter;Vendedor;;;;
17:55:52.655;BTG;2.582,60;1;Inter;Vendedor;;;;
17:55:52.644;Agora;2.582,60;2;ABN;Vendedor;;;;
17:55:52.642;BTG;2.582,90;2;ABN;Vendedor;;;;
17:55:52.642;Agora;2.582,90;2;ABN;Vendedor;;;;
17:54:46.743;ABN;2.585,60;2;Agora;Comprador;;;;
17:54:46.743;ABN;2.585,50;2;Agora;Comprador;;;;
17:54:46.743;UBS;2.585,50;1;Safra;Comprador;;;;
17:54:46.743;Agora;2.585,50;1;Safra;Comprador;;;;
17:54:46.743;Ideal;2.585,50;1;Agora;Comprador;;;;
17:54:46.743;Agora;2.585,50;1;Agora;Comprador;;;;
17:53:04.689;Ideal;2.588,60;2;Agora;Comprador;;;;
17:53:04.689;Ideal;2.588,60;1;Safra;Comprador;;;;
17:52:15.359;Ideal;2.589,70;1;Safra;Comprador;;;;
17:52:15.359;Ideal;2.589,70;2;Agora;Comprador;;;;
17:51:20.672;UBS;2.589,20;3;Ideal;Vendedor;;;;
17:51:20.672;Agora;2.589,20;2;Ideal;Vendedor;;;;
17:51:17.399;Agora;2.590,40;2;Ideal;Vendedor;;;;
17:51:17.399;BTG;2.590,40;2;Ideal;Vendedor;;;;
17:51:13.599;Agora;2.590,50;2;Ideal;Vendedor;;;;
17:51:05.970;ABN;2.590,10;2;Agora;Comprador;;;;
17:51:05.970;ABN;2.590,00;2;Agora;Comprador;;;;
17:51:05.969;Ideal;2.589,90;1;Safra;Comprador;;;;
17:51:05.969;Ideal;2.589,90;2;Agora;Comprador;;;;
17:51:05.969;Ideal;2.589,90;1;BTG;Comprador;;;;
17:50:51.144;Agora;2.588,40;2;Ideal;Vendedor;;;;
17:50:51.144;Agora;2.588,40;2;Ideal;Vendedor;;;;
17:50:48.812;Agora;2.588,70;2;Ideal;Vendedor;;;;
17:50:48.812;UBS;2.588,70;7;Ideal;Vendedor;;;;
17:50:24.208;Agora;2.590,60;2;ABN;Vendedor;;;;
17:50:24.208;Agora;2.590,70;2;ABN;Vendedor;;;;
17:50:24.205;Agora;2.590,70;2;Agora;Vendedor;;;;
17:50:24.205;Agora;2.590,80;2;Agora;Vendedor;;;;
17:50:24.205;BTG;2.590,90;1;Ideal;Vendedor;;;;
17:50:24.205;Agora;2.590,90;2;Ideal;Vendedor;;;;
17:50:07.808;UBS;2.591,30;1;Safra;Comprador;;;;
17:46:56.463;Ideal;2.596,80;2;Agora;Comprador;;;;
17:41:56.225;Agora;2.601,00;2;Agora;Vendedor;;;;
17:40:37.034;ABN;2.601,80;2;Agora;Comprador;;;;
17:40:37.031;Agora;2.601,70;1;Agora;Comprador;;;;
17:40:37.031;ABN;2.601,60;1;XP;Comprador;;;;
17:40:37.031;ABN;2.601,60;2;Agora;Comprador;;;;
17:38:55.200;UBS;2.602,90;1;Genial;Vendedor;;;;
17:36:43.345;UBS;2.606,10;1;BGC Liquidez;Comprador;;;;
17:36:43.078;ABN;2.605,50;2;Agora;Comprador;;;;
17:36:43.078;ABN;2.605,40;1;BGC Liquidez;Comprador;;;;
17:36:43.078;ABN;2.605,40;2;Agora;Comprador;;;;
17:36:43.078;ABN;2.605,10;2;Agora;Comprador;;;;
17:36:43.078;Ideal;2.605,00;8;UBS;Comprador;;;;
17:36:43.078;Ideal;2.605,00;1;Agora;Comprador;;;;
17:36:43.078;Ideal;2.605,00;1;Agora;Comprador;;;;
17:36:20.538;UBS;2.600,40;1;Genial;Vendedor;;;;
17:36:08.659;Ideal;2.601,90;1;Agora;Comprador;;;;
17:36:05.649;Agora;2.600,10;7;XP;Comprador;;;;
17:36:05.649;Agora;2.600,10;2;XP;Vendedor;;;;
17:36:05.649;BTG;2.600,10;1;XP;Vendedor;;;;
17:35:57.842;ABN;2.604,10;1;BGC Liquidez;Comprador;;;;
17:35:57.842;ABN;2.604,10;2;Agora;Comprador;;;;
17:35:57.840;ABN;2.604,00;2;Agora;Comprador;;;;
17:35:57.839;Agora;2.603,60;1;UBS;Comprador;;;;
17:35:57.839;Agora;2.603,60;1;UBS;Comprador;;;;
17:35:57.839;Agora;2.603,60;2;Agora;Comprador;;;;
17:35:37.991;UBS;2.602,50;8;Ideal;Vendedor;;;;
17:35:37.991;BTG;2.602,50;1;Ideal;Vendedor;;;;
17:35:37.991;Agora;2.602,50;1;Ideal;Vendedor;;;;
17:35:37.991;Agora;2.602,50;1;Ideal;Vendedor;;;;
17:35:27.738;Agora;2.604,20;1;ABN;Vendedor;;;;
17:35:27.738;XP;2.604,20;4;ABN;Vendedor;;;;
17:35:27.738;XP;2.604,20;5;ABN;Vendedor;;;;
17:35:27.737;XP;2.604,20;1;Ideal;Vendedor;;;;
17:35:17.770;Agora;2.605,40;1;Agora;Vendedor;;;;
17:35:17.770;Agora;2.605,50;2;Agora;Vendedor;;;;
17:35:17.770;UBS;2.605,50;4;Agora;Vendedor;;;;
17:35:17.770;UBS;2.605,50;2;Agora;Vendedor;;;;
17:35:17.770;UBS;2.605,50;1;Ideal;Vendedor;;;;
17:35:17.770;UBS;2.605,50;1;Ideal;Vendedor;;;;
17:35:17.770;UBS;2.605,50;1;Agora;Vendedor;;;;
